Date,ConfirmedCases,Fatalities,Location,Country
2020-03-11,1.0,0.0,Jamaica,Jamaica
2020-03-12,2.0,0.0,Jamaica,Jamaica
2020-03-13,8.0,0.0,Jamaica,Jamaica
2020-03-14,8.0,0.0,Jamaica,Jamaica
2020-03-15,10.0,0.0,Jamaica,Jamaica
2020-03-16,10.0,0.0,Jamaica,Jamaica
2020-03-17,12.0,0.0,Jamaica,Jamaica
2020-03-18,13.0,0.0,Jamaica,Jamaica
2020-03-19,15.0,1.0,Jamaica,Jamaica
2020-03-20,16.0,1.0,Jamaica,Jamaica
2020-03-21,16.0,1.0,Jamaica,Jamaica
2020-03-22,19.0,1.0,Jamaica,Jamaica
2020-03-23,19.0,1.0,Jamaica,Jamaica
2020-03-24,21.0,1.0,Jamaica,Jamaica
2020-03-25,26.0,1.0,Jamaica,Jamaica
2020-03-26,26.0,1.0,Jamaica,Jamaica
2020-03-27,26.0,1.0,Jamaica,Jamaica
2020-03-28,30.0,1.0,Jamaica,Jamaica
2020-03-29,32.0,1.0,Jamaica,Jamaica
2020-03-30,36.0,1.0,Jamaica,Jamaica
2020-03-31,36.0,1.0,Jamaica,Jamaica
2020-04-01,44.0,3.0,Jamaica,Jamaica
2020-04-02,47.0,3.0,Jamaica,Jamaica
2020-04-03,47.0,3.0,Jamaica,Jamaica
2020-04-04,53.0,3.0,Jamaica,Jamaica
2020-04-05,58.0,3.0,Jamaica,Jamaica
2020-04-06,58.0,3.0,Jamaica,Jamaica
2020-04-07,63.0,3.0,Jamaica,Jamaica
2020-04-08,63.0,4.0,Jamaica,Jamaica
2020-04-09,63.0,4.0,Jamaica,Jamaica
2020-04-10,63.0,4.0,Jamaica,Jamaica
2020-04-11,65.0,4.0,Jamaica,Jamaica
2020-04-12,69.0,4.0,Jamaica,Jamaica
2020-04-13,73.0,4.0,Jamaica,Jamaica
2020-04-14,73.0,4.0,Jamaica,Jamaica
2020-01-22,2.0,0.0,Japan,Japan
2020-01-23,2.0,0.0,Japan,Japan
2020-01-24,2.0,0.0,Japan,Japan
2020-01-25,2.0,0.0,Japan,Japan
2020-01-26,4.0,0.0,Japan,Japan
2020-01-27,4.0,0.0,Japan,Japan
2020-01-28,7.0,0.0,Japan,Japan
2020-01-29,7.0,0.0,Japan,Japan
2020-01-30,11.0,0.0,Japan,Japan
2020-01-31,15.0,0.0,Japan,Japan
2020-02-01,20.0,0.0,Japan,Japan
2020-02-02,20.0,0.0,Japan,Japan
2020-02-03,20.0,0.0,Japan,Japan
2020-02-04,22.0,0.0,Japan,Japan
2020-02-05,22.0,0.0,Japan,Japan
2020-02-06,22.0,0.0,Japan,Japan
2020-02-07,25.0,0.0,Japan,Japan
2020-02-08,25.0,0.0,Japan,Japan
2020-02-09,26.0,0.0,Japan,Japan
2020-02-10,26.0,0.0,Japan,Japan
2020-02-11,26.0,0.0,Japan,Japan
2020-02-12,28.0,0.0,Japan,Japan
2020-02-13,28.0,1.0,Japan,Japan
2020-02-14,29.0,1.0,Japan,Japan
2020-02-15,43.0,1.0,Japan,Japan
2020-02-16,59.0,1.0,Japan,Japan
2020-02-17,66.0,1.0,Japan,Japan
2020-02-18,74.0,1.0,Japan,Japan
2020-02-19,84.0,1.0,Japan,Japan
2020-02-20,94.0,1.0,Japan,Japan
2020-02-21,105.0,1.0,Japan,Japan
2020-02-22,122.0,1.0,Japan,Japan
2020-02-23,147.0,1.0,Japan,Japan
2020-02-24,159.0,1.0,Japan,Japan
2020-02-25,170.0,1.0,Japan,Japan
2020-02-26,189.0,2.0,Japan,Japan
2020-02-27,214.0,4.0,Japan,Japan
2020-02-28,228.0,4.0,Japan,Japan
2020-02-29,241.0,5.0,Japan,Japan
2020-03-01,256.0,6.0,Japan,Japan
2020-03-02,274.0,6.0,Japan,Japan
2020-03-03,293.0,6.0,Japan,Japan
2020-03-04,331.0,6.0,Japan,Japan
2020-03-05,360.0,6.0,Japan,Japan
2020-03-06,420.0,6.0,Japan,Japan
2020-03-07,461.0,6.0,Japan,Japan
2020-03-08,502.0,6.0,Japan,Japan
2020-03-09,511.0,10.0,Japan,Japan
2020-03-10,581.0,10.0,Japan,Japan
2020-03-11,639.0,15.0,Japan,Japan
2020-03-12,639.0,16.0,Japan,Japan
2020-03-13,701.0,19.0,Japan,Japan
2020-03-14,773.0,22.0,Japan,Japan
2020-03-15,839.0,22.0,Japan,Japan
2020-03-16,839.0,27.0,Japan,Japan
2020-03-17,878.0,29.0,Japan,Japan
2020-03-18,889.0,29.0,Japan,Japan
2020-03-19,924.0,29.0,Japan,Japan
2020-03-20,963.0,33.0,Japan,Japan
2020-03-21,1007.0,35.0,Japan,Japan
2020-03-22,1101.0,41.0,Japan,Japan
2020-03-23,1128.0,42.0,Japan,Japan
2020-03-24,1193.0,43.0,Japan,Japan
2020-03-25,1307.0,45.0,Japan,Japan
2020-03-26,1387.0,47.0,Japan,Japan
2020-03-27,1468.0,49.0,Japan,Japan
2020-03-28,1693.0,52.0,Japan,Japan
2020-03-29,1866.0,54.0,Japan,Japan
2020-03-30,1866.0,54.0,Japan,Japan
2020-03-31,1953.0,56.0,Japan,Japan
2020-04-01,2178.0,57.0,Japan,Japan
2020-04-02,2495.0,62.0,Japan,Japan
2020-04-03,2617.0,63.0,Japan,Japan
2020-04-04,3139.0,77.0,Japan,Japan
2020-04-05,3139.0,77.0,Japan,Japan
2020-04-06,3654.0,85.0,Japan,Japan
2020-04-07,3906.0,92.0,Japan,Japan
2020-04-08,4257.0,93.0,Japan,Japan
2020-04-09,4667.0,94.0,Japan,Japan
2020-04-10,5530.0,99.0,Japan,Japan
2020-04-11,6005.0,99.0,Japan,Japan
2020-04-12,6748.0,108.0,Japan,Japan
2020-04-13,7370.0,123.0,Japan,Japan
2020-04-14,7645.0,143.0,Japan,Japan
2020-01-22,0.0,0.0,Jordan,Jordan
2020-01-23,0.0,0.0,Jordan,Jordan
2020-01-24,0.0,0.0,Jordan,Jordan
2020-01-25,0.0,0.0,Jordan,Jordan
2020-01-26,0.0,0.0,Jordan,Jordan
2020-01-27,0.0,0.0,Jordan,Jordan
2020-01-28,0.0,0.0,Jordan,Jordan
2020-01-29,0.0,0.0,Jordan,Jordan
2020-01-30,0.0,0.0,Jordan,Jordan
2020-01-31,0.0,0.0,Jordan,Jordan
2020-02-01,0.0,0.0,Jordan,Jordan
2020-02-02,0.0,0.0,Jordan,Jordan
2020-02-03,0.0,0.0,Jordan,Jordan
2020-02-04,0.0,0.0,Jordan,Jordan
2020-02-05,0.0,0.0,Jordan,Jordan
2020-02-06,0.0,0.0,Jordan,Jordan
2020-02-07,0.0,0.0,Jordan,Jordan
2020-02-08,0.0,0.0,Jordan,Jordan
2020-02-09,0.0,0.0,Jordan,Jordan
2020-02-10,0.0,0.0,Jordan,Jordan
2020-02-11,0.0,0.0,Jordan,Jordan
2020-02-12,0.0,0.0,Jordan,Jordan
2020-02-13,0.0,0.0,Jordan,Jordan
2020-02-14,0.0,0.0,Jordan,Jordan
2020-02-15,0.0,0.0,Jordan,Jordan
2020-02-16,0.0,0.0,Jordan,Jordan
2020-02-17,0.0,0.0,Jordan,Jordan
2020-02-18,0.0,0.0,Jordan,Jordan
2020-02-19,0.0,0.0,Jordan,Jordan
2020-02-20,0.0,0.0,Jordan,Jordan
2020-02-21,0.0,0.0,Jordan,Jordan
2020-02-22,0.0,0.0,Jordan,Jordan
2020-02-23,0.0,0.0,Jordan,Jordan
2020-02-24,0.0,0.0,Jordan,Jordan
2020-02-25,0.0,0.0,Jordan,Jordan
2020-02-26,0.0,0.0,Jordan,Jordan
2020-02-27,0.0,0.0,Jordan,Jordan
2020-02-28,0.0,0.0,Jordan,Jordan
2020-02-29,0.0,0.0,Jordan,Jordan
2020-03-01,0.0,0.0,Jordan,Jordan
2020-03-02,0.0,0.0,Jordan,Jordan
2020-03-03,1.0,0.0,Jordan,Jordan
2020-03-04,1.0,0.0,Jordan,Jordan
2020-03-05,1.0,0.0,Jordan,Jordan
2020-03-06,1.0,0.0,Jordan,Jordan
2020-03-07,1.0,0.0,Jordan,Jordan
2020-03-08,1.0,0.0,Jordan,Jordan
2020-03-09,1.0,0.0,Jordan,Jordan
2020-03-10,1.0,0.0,Jordan,Jordan
2020-03-11,1.0,0.0,Jordan,Jordan
2020-03-12,1.0,0.0,Jordan,Jordan
2020-03-13,1.0,0.0,Jordan,Jordan
2020-03-14,1.0,0.0,Jordan,Jordan
2020-03-15,8.0,0.0,Jordan,Jordan
2020-03-16,17.0,0.0,Jordan,Jordan
2020-03-17,34.0,0.0,Jordan,Jordan
2020-03-18,52.0,0.0,Jordan,Jordan
2020-03-19,69.0,0.0,Jordan,Jordan
2020-03-20,85.0,0.0,Jordan,Jordan
2020-03-21,85.0,0.0,Jordan,Jordan
2020-03-22,112.0,0.0,Jordan,Jordan
2020-03-23,127.0,0.0,Jordan,Jordan
2020-03-24,154.0,0.0,Jordan,Jordan
2020-03-25,172.0,0.0,Jordan,Jordan
2020-03-26,212.0,0.0,Jordan,Jordan
2020-03-27,235.0,1.0,Jordan,Jordan
2020-03-28,246.0,1.0,Jordan,Jordan
2020-03-29,259.0,3.0,Jordan,Jordan
2020-03-30,268.0,5.0,Jordan,Jordan
2020-03-31,274.0,5.0,Jordan,Jordan
2020-04-01,278.0,5.0,Jordan,Jordan
2020-04-02,299.0,5.0,Jordan,Jordan
2020-04-03,310.0,5.0,Jordan,Jordan
2020-04-04,323.0,5.0,Jordan,Jordan
2020-04-05,345.0,5.0,Jordan,Jordan
2020-04-06,349.0,6.0,Jordan,Jordan
2020-04-07,353.0,6.0,Jordan,Jordan
2020-04-08,358.0,6.0,Jordan,Jordan
2020-04-09,372.0,7.0,Jordan,Jordan
2020-04-10,372.0,7.0,Jordan,Jordan
2020-04-11,381.0,7.0,Jordan,Jordan
2020-04-12,389.0,7.0,Jordan,Jordan
2020-04-13,391.0,7.0,Jordan,Jordan
2020-04-14,397.0,7.0,Jordan,Jordan
2020-01-22,0.0,0.0,Kazakhstan,Kazakhstan
2020-01-23,0.0,0.0,Kazakhstan,Kazakhstan
2020-01-24,0.0,0.0,Kazakhstan,Kazakhstan
2020-01-25,0.0,0.0,Kazakhstan,Kazakhstan
2020-01-26,0.0,0.0,Kazakhstan,Kazakhstan
2020-01-27,0.0,0.0,Kazakhstan,Kazakhstan
2020-01-28,0.0,0.0,Kazakhstan,Kazakhstan
2020-01-29,0.0,0.0,Kazakhstan,Kazakhstan
2020-01-30,0.0,0.0,Kazakhstan,Kazakhstan
2020-01-31,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-01,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-02,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-03,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-04,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-05,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-06,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-07,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-08,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-09,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-10,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-11,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-12,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-13,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-14,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-15,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-16,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-17,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-18,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-19,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-20,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-21,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-22,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-23,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-24,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-25,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-26,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-27,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-28,0.0,0.0,Kazakhstan,Kazakhstan
2020-02-29,0.0,0.0,Kazakhstan,Kazakhstan
2020-03-01,0.0,0.0,Kazakhstan,Kazakhstan
2020-03-02,0.0,0.0,Kazakhstan,Kazakhstan
2020-03-03,0.0,0.0,Kazakhstan,Kazakhstan
2020-03-04,0.0,0.0,Kazakhstan,Kazakhstan
2020-03-05,0.0,0.0,Kazakhstan,Kazakhstan
2020-03-06,0.0,0.0,Kazakhstan,Kazakhstan
2020-03-07,0.0,0.0,Kazakhstan,Kazakhstan
2020-03-08,0.0,0.0,Kazakhstan,Kazakhstan
2020-03-09,0.0,0.0,Kazakhstan,Kazakhstan
2020-03-10,0.0,0.0,Kazakhstan,Kazakhstan
2020-03-11,0.0,0.0,Kazakhstan,Kazakhstan
2020-03-12,0.0,0.0,Kazakhstan,Kazakhstan
2020-03-13,4.0,0.0,Kazakhstan,Kazakhstan
2020-03-14,6.0,0.0,Kazakhstan,Kazakhstan
2020-03-15,9.0,0.0,Kazakhstan,Kazakhstan
2020-03-16,10.0,0.0,Kazakhstan,Kazakhstan
2020-03-17,33.0,0.0,Kazakhstan,Kazakhstan
2020-03-18,35.0,0.0,Kazakhstan,Kazakhstan
2020-03-19,44.0,0.0,Kazakhstan,Kazakhstan
2020-03-20,49.0,3.0,Kazakhstan,Kazakhstan
2020-03-21,53.0,3.0,Kazakhstan,Kazakhstan
2020-03-22,60.0,3.0,Kazakhstan,Kazakhstan
2020-03-23,62.0,3.0,Kazakhstan,Kazakhstan
2020-03-24,72.0,3.0,Kazakhstan,Kazakhstan
2020-03-25,81.0,3.0,Kazakhstan,Kazakhstan
2020-03-26,111.0,3.0,Kazakhstan,Kazakhstan
2020-03-27,150.0,3.0,Kazakhstan,Kazakhstan
2020-03-28,228.0,3.0,Kazakhstan,Kazakhstan
2020-03-29,284.0,3.0,Kazakhstan,Kazakhstan
2020-03-30,302.0,3.0,Kazakhstan,Kazakhstan
2020-03-31,343.0,3.0,Kazakhstan,Kazakhstan
2020-04-01,380.0,3.0,Kazakhstan,Kazakhstan
2020-04-02,435.0,3.0,Kazakhstan,Kazakhstan
2020-04-03,464.0,6.0,Kazakhstan,Kazakhstan
2020-04-04,531.0,6.0,Kazakhstan,Kazakhstan
2020-04-05,584.0,6.0,Kazakhstan,Kazakhstan
2020-04-06,662.0,6.0,Kazakhstan,Kazakhstan
2020-04-07,697.0,6.0,Kazakhstan,Kazakhstan
2020-04-08,727.0,7.0,Kazakhstan,Kazakhstan
2020-04-09,781.0,8.0,Kazakhstan,Kazakhstan
2020-04-10,812.0,10.0,Kazakhstan,Kazakhstan
2020-04-11,865.0,10.0,Kazakhstan,Kazakhstan
2020-04-12,951.0,10.0,Kazakhstan,Kazakhstan
2020-04-13,1091.0,12.0,Kazakhstan,Kazakhstan
2020-04-14,1232.0,14.0,Kazakhstan,Kazakhstan
2020-01-22,0.0,0.0,Kenya,Kenya
2020-01-23,0.0,0.0,Kenya,Kenya
2020-01-24,0.0,0.0,Kenya,Kenya
2020-01-25,0.0,0.0,Kenya,Kenya
2020-01-26,0.0,0.0,Kenya,Kenya
2020-01-27,0.0,0.0,Kenya,Kenya
2020-01-28,0.0,0.0,Kenya,Kenya
2020-01-29,0.0,0.0,Kenya,Kenya
2020-01-30,0.0,0.0,Kenya,Kenya
2020-01-31,0.0,0.0,Kenya,Kenya
2020-02-01,0.0,0.0,Kenya,Kenya
2020-02-02,0.0,0.0,Kenya,Kenya
2020-02-03,0.0,0.0,Kenya,Kenya
2020-02-04,0.0,0.0,Kenya,Kenya
2020-02-05,0.0,0.0,Kenya,Kenya
2020-02-06,0.0,0.0,Kenya,Kenya
2020-02-07,0.0,0.0,Kenya,Kenya
2020-02-08,0.0,0.0,Kenya,Kenya
2020-02-09,0.0,0.0,Kenya,Kenya
2020-02-10,0.0,0.0,Kenya,Kenya
2020-02-11,0.0,0.0,Kenya,Kenya
2020-02-12,0.0,0.0,Kenya,Kenya
2020-02-13,0.0,0.0,Kenya,Kenya
2020-02-14,0.0,0.0,Kenya,Kenya
2020-02-15,0.0,0.0,Kenya,Kenya
2020-02-16,0.0,0.0,Kenya,Kenya
2020-02-17,0.0,0.0,Kenya,Kenya
2020-02-18,0.0,0.0,Kenya,Kenya
2020-02-19,0.0,0.0,Kenya,Kenya
2020-02-20,0.0,0.0,Kenya,Kenya
2020-02-21,0.0,0.0,Kenya,Kenya
2020-02-22,0.0,0.0,Kenya,Kenya
2020-02-23,0.0,0.0,Kenya,Kenya
2020-02-24,0.0,0.0,Kenya,Kenya
2020-02-25,0.0,0.0,Kenya,Kenya
2020-02-26,0.0,0.0,Kenya,Kenya
2020-02-27,0.0,0.0,Kenya,Kenya
2020-02-28,0.0,0.0,Kenya,Kenya
2020-02-29,0.0,0.0,Kenya,Kenya
2020-03-01,0.0,0.0,Kenya,Kenya
2020-03-02,0.0,0.0,Kenya,Kenya
2020-03-03,0.0,0.0,Kenya,Kenya
2020-03-04,0.0,0.0,Kenya,Kenya
2020-03-05,0.0,0.0,Kenya,Kenya
2020-03-06,0.0,0.0,Kenya,Kenya
2020-03-07,0.0,0.0,Kenya,Kenya
2020-03-08,0.0,0.0,Kenya,Kenya
2020-03-09,0.0,0.0,Kenya,Kenya
2020-03-10,0.0,0.0,Kenya,Kenya
2020-03-11,0.0,0.0,Kenya,Kenya
2020-03-12,0.0,0.0,Kenya,Kenya
2020-03-13,1.0,0.0,Kenya,Kenya
2020-03-14,1.0,0.0,Kenya,Kenya
2020-03-15,3.0,0.0,Kenya,Kenya
2020-03-16,3.0,0.0,Kenya,Kenya
2020-03-17,3.0,0.0,Kenya,Kenya
2020-03-18,3.0,0.0,Kenya,Kenya
2020-03-19,7.0,0.0,Kenya,Kenya
2020-03-20,7.0,0.0,Kenya,Kenya
2020-03-21,7.0,0.0,Kenya,Kenya
2020-03-22,15.0,0.0,Kenya,Kenya
2020-03-23,16.0,0.0,Kenya,Kenya
2020-03-24,25.0,0.0,Kenya,Kenya
2020-03-25,28.0,0.0,Kenya,Kenya
2020-03-26,31.0,1.0,Kenya,Kenya
2020-03-27,31.0,1.0,Kenya,Kenya
2020-03-28,38.0,1.0,Kenya,Kenya
2020-03-29,42.0,1.0,Kenya,Kenya
2020-03-30,50.0,1.0,Kenya,Kenya
2020-03-31,59.0,1.0,Kenya,Kenya
2020-04-01,81.0,1.0,Kenya,Kenya
2020-04-02,110.0,3.0,Kenya,Kenya
2020-04-03,122.0,4.0,Kenya,Kenya
2020-04-04,126.0,4.0,Kenya,Kenya
2020-04-05,142.0,4.0,Kenya,Kenya
2020-04-06,158.0,6.0,Kenya,Kenya
2020-04-07,172.0,6.0,Kenya,Kenya
2020-04-08,179.0,6.0,Kenya,Kenya
2020-04-09,184.0,7.0,Kenya,Kenya
2020-04-10,189.0,7.0,Kenya,Kenya
2020-04-11,191.0,7.0,Kenya,Kenya
2020-04-12,197.0,8.0,Kenya,Kenya
2020-04-13,208.0,9.0,Kenya,Kenya
2020-04-14,216.0,9.0,Kenya,Kenya
2020-01-22,1.0,0.0,"Korea, South","Korea, South"
2020-01-23,1.0,0.0,"Korea, South","Korea, South"
2020-01-24,2.0,0.0,"Korea, South","Korea, South"
2020-01-25,2.0,0.0,"Korea, South","Korea, South"
2020-01-26,3.0,0.0,"Korea, South","Korea, South"
2020-01-27,4.0,0.0,"Korea, South","Korea, South"
2020-01-28,4.0,0.0,"Korea, South","Korea, South"
2020-01-29,4.0,0.0,"Korea, South","Korea, South"
2020-01-30,4.0,0.0,"Korea, South","Korea, South"
2020-01-31,11.0,0.0,"Korea, South","Korea, South"
2020-02-01,12.0,0.0,"Korea, South","Korea, South"
2020-02-02,15.0,0.0,"Korea, South","Korea, South"
2020-02-03,15.0,0.0,"Korea, South","Korea, South"
2020-02-04,16.0,0.0,"Korea, South","Korea, South"
2020-02-05,19.0,0.0,"Korea, South","Korea, South"
2020-02-06,23.0,0.0,"Korea, South","Korea, South"
2020-02-07,24.0,0.0,"Korea, South","Korea, South"
2020-02-08,24.0,0.0,"Korea, South","Korea, South"
2020-02-09,25.0,0.0,"Korea, South","Korea, South"
2020-02-10,27.0,0.0,"Korea, South","Korea, South"
2020-02-11,28.0,0.0,"Korea, South","Korea, South"
2020-02-12,28.0,0.0,"Korea, South","Korea, South"
2020-02-13,28.0,0.0,"Korea, South","Korea, South"
2020-02-14,28.0,0.0,"Korea, South","Korea, South"
2020-02-15,28.0,0.0,"Korea, South","Korea, South"
2020-02-16,29.0,0.0,"Korea, South","Korea, South"
2020-02-17,30.0,0.0,"Korea, South","Korea, South"
2020-02-18,31.0,0.0,"Korea, South","Korea, South"
2020-02-19,31.0,0.0,"Korea, South","Korea, South"
2020-02-20,104.0,1.0,"Korea, South","Korea, South"
2020-02-21,204.0,2.0,"Korea, South","Korea, South"
2020-02-22,433.0,2.0,"Korea, South","Korea, South"
2020-02-23,602.0,6.0,"Korea, South","Korea, South"
2020-02-24,833.0,8.0,"Korea, South","Korea, South"
2020-02-25,977.0,10.0,"Korea, South","Korea, South"
2020-02-26,1261.0,12.0,"Korea, South","Korea, South"
2020-02-27,1766.0,13.0,"Korea, South","Korea, South"
2020-02-28,2337.0,13.0,"Korea, South","Korea, South"
2020-02-29,3150.0,16.0,"Korea, South","Korea, South"
2020-03-01,3736.0,17.0,"Korea, South","Korea, South"
2020-03-02,4335.0,28.0,"Korea, South","Korea, South"
2020-03-03,5186.0,28.0,"Korea, South","Korea, South"
2020-03-04,5621.0,35.0,"Korea, South","Korea, South"
2020-03-05,6088.0,35.0,"Korea, South","Korea, South"
2020-03-06,6593.0,42.0,"Korea, South","Korea, South"
2020-03-07,7041.0,44.0,"Korea, South","Korea, South"
2020-03-08,7314.0,50.0,"Korea, South","Korea, South"
2020-03-09,7478.0,53.0,"Korea, South","Korea, South"
2020-03-10,7513.0,54.0,"Korea, South","Korea, South"
2020-03-11,7755.0,60.0,"Korea, South","Korea, South"
2020-03-12,7869.0,66.0,"Korea, South","Korea, South"
2020-03-13,7979.0,66.0,"Korea, South","Korea, South"
2020-03-14,8086.0,72.0,"Korea, South","Korea, South"
2020-03-15,8162.0,75.0,"Korea, South","Korea, South"
2020-03-16,8236.0,75.0,"Korea, South","Korea, South"
2020-03-17,8320.0,81.0,"Korea, South","Korea, South"
2020-03-18,8413.0,84.0,"Korea, South","Korea, South"
2020-03-19,8565.0,91.0,"Korea, South","Korea, South"
2020-03-20,8652.0,94.0,"Korea, South","Korea, South"
2020-03-21,8799.0,102.0,"Korea, South","Korea, South"
2020-03-22,8961.0,111.0,"Korea, South","Korea, South"
2020-03-23,8961.0,111.0,"Korea, South","Korea, South"
2020-03-24,9037.0,120.0,"Korea, South","Korea, South"
2020-03-25,9137.0,126.0,"Korea, South","Korea, South"
2020-03-26,9241.0,131.0,"Korea, South","Korea, South"
2020-03-27,9332.0,139.0,"Korea, South","Korea, South"
2020-03-28,9478.0,144.0,"Korea, South","Korea, South"
2020-03-29,9583.0,152.0,"Korea, South","Korea, South"
2020-03-30,9661.0,158.0,"Korea, South","Korea, South"
2020-03-31,9786.0,162.0,"Korea, South","Korea, South"
2020-04-01,9887.0,165.0,"Korea, South","Korea, South"
2020-04-02,9976.0,169.0,"Korea, South","Korea, South"
2020-04-03,10062.0,174.0,"Korea, South","Korea, South"
2020-04-04,10156.0,177.0,"Korea, South","Korea, South"
2020-04-05,10237.0,183.0,"Korea, South","Korea, South"
2020-04-06,10284.0,186.0,"Korea, South","Korea, South"
2020-04-07,10331.0,192.0,"Korea, South","Korea, South"
2020-04-08,10384.0,200.0,"Korea, South","Korea, South"
2020-04-09,10423.0,204.0,"Korea, South","Korea, South"
2020-04-10,10450.0,208.0,"Korea, South","Korea, South"
2020-04-11,10480.0,211.0,"Korea, South","Korea, South"
2020-04-12,10512.0,214.0,"Korea, South","Korea, South"
2020-04-13,10537.0,217.0,"Korea, South","Korea, South"
2020-04-14,10564.0,222.0,"Korea, South","Korea, South"
2020-01-22,0.0,0.0,Kosovo,Kosovo
2020-01-23,0.0,0.0,Kosovo,Kosovo
2020-01-24,0.0,0.0,Kosovo,Kosovo
2020-01-25,0.0,0.0,Kosovo,Kosovo
2020-01-26,0.0,0.0,Kosovo,Kosovo
2020-01-27,0.0,0.0,Kosovo,Kosovo
2020-01-28,0.0,0.0,Kosovo,Kosovo
2020-01-29,0.0,0.0,Kosovo,Kosovo
2020-01-30,0.0,0.0,Kosovo,Kosovo
2020-01-31,0.0,0.0,Kosovo,Kosovo
2020-02-01,0.0,0.0,Kosovo,Kosovo
2020-02-02,0.0,0.0,Kosovo,Kosovo
2020-02-03,0.0,0.0,Kosovo,Kosovo
2020-02-04,0.0,0.0,Kosovo,Kosovo
2020-02-05,0.0,0.0,Kosovo,Kosovo
2020-02-06,0.0,0.0,Kosovo,Kosovo
2020-02-07,0.0,0.0,Kosovo,Kosovo
2020-02-08,0.0,0.0,Kosovo,Kosovo
2020-02-09,0.0,0.0,Kosovo,Kosovo
2020-02-10,0.0,0.0,Kosovo,Kosovo
2020-02-11,0.0,0.0,Kosovo,Kosovo
2020-02-12,0.0,0.0,Kosovo,Kosovo
2020-02-13,0.0,0.0,Kosovo,Kosovo
2020-02-14,0.0,0.0,Kosovo,Kosovo
2020-02-15,0.0,0.0,Kosovo,Kosovo
2020-02-16,0.0,0.0,Kosovo,Kosovo
2020-02-17,0.0,0.0,Kosovo,Kosovo
2020-02-18,0.0,0.0,Kosovo,Kosovo
2020-02-19,0.0,0.0,Kosovo,Kosovo
2020-02-20,0.0,0.0,Kosovo,Kosovo
2020-02-21,0.0,0.0,Kosovo,Kosovo
2020-02-22,0.0,0.0,Kosovo,Kosovo
2020-02-23,0.0,0.0,Kosovo,Kosovo
2020-02-24,0.0,0.0,Kosovo,Kosovo
2020-02-25,0.0,0.0,Kosovo,Kosovo
2020-02-26,0.0,0.0,Kosovo,Kosovo
2020-02-27,0.0,0.0,Kosovo,Kosovo
2020-02-28,0.0,0.0,Kosovo,Kosovo
2020-02-29,0.0,0.0,Kosovo,Kosovo
2020-03-01,0.0,0.0,Kosovo,Kosovo
2020-03-02,0.0,0.0,Kosovo,Kosovo
2020-03-03,0.0,0.0,Kosovo,Kosovo
2020-03-04,0.0,0.0,Kosovo,Kosovo
2020-03-05,0.0,0.0,Kosovo,Kosovo
2020-03-06,0.0,0.0,Kosovo,Kosovo
2020-03-07,0.0,0.0,Kosovo,Kosovo
2020-03-08,0.0,0.0,Kosovo,Kosovo
2020-03-09,0.0,0.0,Kosovo,Kosovo
2020-03-10,0.0,0.0,Kosovo,Kosovo
2020-03-11,0.0,0.0,Kosovo,Kosovo
2020-03-12,0.0,0.0,Kosovo,Kosovo
2020-03-13,0.0,0.0,Kosovo,Kosovo
2020-03-14,0.0,0.0,Kosovo,Kosovo
2020-03-15,0.0,0.0,Kosovo,Kosovo
2020-03-16,0.0,0.0,Kosovo,Kosovo
2020-03-17,0.0,0.0,Kosovo,Kosovo
2020-03-18,0.0,0.0,Kosovo,Kosovo
2020-03-19,0.0,0.0,Kosovo,Kosovo
2020-03-20,0.0,0.0,Kosovo,Kosovo
2020-03-21,0.0,0.0,Kosovo,Kosovo
2020-03-22,0.0,0.0,Kosovo,Kosovo
2020-03-23,0.0,0.0,Kosovo,Kosovo
2020-03-24,0.0,0.0,Kosovo,Kosovo
2020-03-25,0.0,0.0,Kosovo,Kosovo
2020-03-26,71.0,1.0,Kosovo,Kosovo
2020-03-27,86.0,1.0,Kosovo,Kosovo
